fips,age_adjusted_mr,lower_95_ci_for_mr,upper_95_ci_for_mr,avg_deaths_per_year,recent_mr_trend,recent_5-year_mr-trend,lower_95_ci_mr-trend,upper_95_ci_mr-trend
46099,173.8 ,165.2, 182.7,331,falling,-0.7 ,-1.0, -0.4
46057,170.2 ,130.6, 218.8,13,stable,-0.3 ,-1.2, 0.6
46055,165.4 ,108.1, 250.4,6,stable,-0.8 ,-2.8, 1.2
46053,162.7 ,123.4, 213.6,13,stable,-0.4 ,-1.3, 0.5
46027,162.1 ,132, 197.2,21,stable,-0.8 ,-1.8, 0.3
46073,161.1 ,105.7, 242.9,6,stable,0.4 ,-1.1, 2.0
46069,160.6 ,100.8, 259,5,*,*,*,*
46005,160 ,137.5, 185.4,39,falling,-1.1 ,-1.8, -0.4
46117,159.7 ,111.1, 225.5,7,falling,-2.4 ,-3.8, -0.9
46029,157.9 ,140.3, 177.4,61,falling,-1.0 ,-1.5, -0.5
46127,157.2 ,133.1, 184.7,32,falling,-1.4 ,-2.2, -0.5
46125,156.5 ,126, 193,20,falling,-1.6 ,-2.5, -0.6
46051,156.2 ,125, 194.2,18,stable,-0.8 ,-1.6, 0.1
46103,155.2 ,145.8, 165.1,218,falling,-1.2 ,-1.6, -0.8
46065,154.9 ,132.2, 180.7,35,stable,-0.2 ,-1.2, 0.8
46037,153.5 ,118.6, 197.6,16,falling,-1.2 ,-2.2, -0.3
46109,152.4 ,124.1, 185.7,22,falling,-1.1 ,-2.0, -0.3
46003,150 ,102.9, 215.2,7,stable,-0.7 ,-2.2, 0.9
46035,148.3 ,128.4, 170.7,43,falling,-1.0 ,-1.8, -0.2
46115,145.2 ,112.6, 185.6,15,falling,-1.4 ,-2.5, -0.3
46015,141.2 ,105.6, 186.5,11,stable,-1.1 ,-2.4, 0.2
46025,140.2 ,99.3, 195.2,9,stable,-0.4 ,-1.8, 1.0
46067,139.7 ,110.7, 175.4,19,falling,-1.7 ,-2.9, -0.6
46123,139.1 ,107.7, 179.1,14,falling,-1.5 ,-2.6, -0.3
46013,138.6 ,124.1, 154.4,72,stable,-9.6 ,-25.5, 9.8
46129,137.5 ,105.5, 178.3,14,falling,-1.6 ,-2.8, -0.4
46049,136.2 ,87.5, 207.7,5,stable,-1.5 ,-3.2, 0.3
46033,133.6 ,109.1, 164.2,23,falling,-1.5 ,-2.5, -0.4
46081,133.2 ,116.4, 152,50,falling,-1.2 ,-1.8, -0.6
46043,130.6 ,85.6, 194.4,7,stable,-1.2 ,-3.0, 0.6
46009,130 ,101.1, 165.9,15,stable,-0.6 ,-1.8, 0.6
46079,129.2 ,106, 156.6,24,falling,-1.2 ,-2.2, -0.3
46011,129.1 ,111.5, 148.6,40,falling,-0.8 ,-1.5, -0.2
46089,126.7 ,81.3, 194.7,6,stable,-1.2 ,-2.9, 0.4
46135,125.5 ,108.7, 144.4,43,falling,-1.3 ,-1.9, -0.6
46101,123.4 ,92.1, 162.9,11,stable,-0.2 ,-1.3, 0.9
46107,123.1 ,83.4, 185.7,7,stable,-1.3 ,-2.9, 0.3
46091,120.8 ,85.8, 166.8,8,stable,-0.3 ,-1.7, 1.1
46111,119.2 ,72.6, 188.6,4,stable,-1.6 ,-3.3, 0.1
46059,115.4 ,76.2, 171.4,7,falling,-1.8 ,-3.1, -0.5
46083,112.9 ,100.4, 126.5,62,falling,-4.2 ,-5.6, -2.7
46045,105.8 ,72, 152.8,7,falling,-2.2 ,-3.6, -0.9
46021,* ,*, *,3 or fewer,*,*,*,*
46063,* ,*, *,3 or fewer,*,*,*,*
46119,* ,*, *,3 or fewer,*,*,*,*
46137,* ,*, *,3 or fewer,*,*,*,*
00000,,,,,,,,
47000,173.9 ,172.6, 175.2,14298,falling,-2.3 ,-3.1, -1.4
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
47133,241.7 ,217.6, 268,78,stable,-0.1 ,-0.7, 0.5
47135,237.3 ,198.6, 282.3,28,stable,0.0 ,-1.1, 1.1
47151,235.6 ,210.5, 263.2,66,stable,-0.4 ,-0.9, 0.0
47061,230.2 ,200.1, 264,45,stable,0.7 ,-0.2, 1.5
47005,229.1 ,203, 258.2,61,stable,0.3 ,-0.3, 0.9
47017,228.1 ,207.6, 250.3,95,stable,-0.2 ,-0.6, 0.2
47121,226 ,194.2, 262.1,39,stable,0.6 ,-0.4, 1.6
47083,222.8 ,185.4, 266.4,27,stable,0.4 ,-0.4, 1.1
47091,220.4 ,196, 247.5,63,stable,0.2 ,-0.6, 0.9
47097,220.3 ,197.1, 245.5,69,falling,-0.5 ,-1.0, -0.1
47043,212.3 ,196.4, 229.4,136,stable,-0.4 ,-0.7, 0.0
47049,212.2 ,187.4, 239.7,58,stable,-0.6 ,-1.2, 0.0
47175,211.6 ,169.8, 262.2,20,stable,0.0 ,-1.2, 1.2
47021,210.1 ,191, 230.7,97,falling,-0.8 ,-1.5, -0.1
47161,209.7 ,181.3, 241.8,41,stable,0.0 ,-0.9, 1.0
47123,207.3 ,191.5, 224.1,138,stable,-0.5 ,-0.9, 0.0
47139,207.2 ,182.5, 234.9,53,falling,-0.8 ,-1.6, -0.1
47111,207.1 ,183.9, 232.6,60,stable,-0.3 ,-0.8, 0.1
47069,206.9 ,185.2, 230.7,69,stable,-0.4 ,-0.9, 0.2
47143,206.1 ,187.3, 226.4,91,falling,-0.7 ,-1.1, -0.2
47167,205.8 ,190.5, 222,141,stable,-0.4 ,-0.9, 0.0
47045,204.8 ,186.9, 224.1,100,stable,-0.4 ,-0.9, 0.1
47013,201 ,184.9, 218.4,120,falling,-0.7 ,-1.0, -0.3
47109,199.9 ,179.7, 222,76,stable,-0.3 ,-0.8, 0.3
47077,199.6 ,179.5, 221.6,75,stable,-0.4 ,-0.9, 0.1
47057,199.6 ,178, 223.3,67,stable,-0.4 ,-1.1, 0.3
47003,198.2 ,181.5, 215.9,109,stable,-0.5 ,-1.0, 0.0
47053,198.1 ,183, 214.1,132,falling,-0.5 ,-1.0, -0.1
47015,197.3 ,169.6, 228.7,38,stable,0.0 ,-0.8, 0.7
47171,197.3 ,174.3, 222.9,58,stable,-0.2 ,-0.7, 0.4
47095,197.1 ,157.6, 244.4,18,stable,-0.7 ,-1.7, 0.2
47025,196.1 ,177.7, 216,88,stable,-8.5 ,-16.5, 0.4
47067,194 ,155.4, 240.4,19,stable,-0.1 ,-1.2, 0.9
47033,193.2 ,166.2, 223.8,38,stable,0.0 ,-0.7, 0.7
47099,193 ,177.2, 210.1,112,falling,-0.9 ,-1.4, -0.4
47129,193 ,170.2, 218.2,54,falling,-0.8 ,-1.5, -0.1
47101,192.7 ,163.9, 225.6,35,falling,-0.7 ,-1.3, -0.2
47185,192.4 ,173.2, 213.4,76,falling,-0.8 ,-1.4, -0.3
47181,191.8 ,167.7, 218.8,47,stable,-0.3 ,-1.0, 0.4
47073,191.5 ,178.1, 205.8,160,stable,0.0 ,-0.4, 0.3
47173,190.6 ,166.9, 217.1,49,falling,-0.9 ,-1.5, -0.3
47177,190.4 ,173.9, 208.2,101,stable,-0.3 ,-0.8, 0.2
47031,190.3 ,176, 205.5,135,falling,-0.8 ,-1.2, -0.4
47169,189.2 ,152.9, 231.7,20,stable,-0.8 ,-1.8, 0.3
47081,188.9 ,167.8, 212.1,61,stable,-0.7 ,-1.4, 0.0
47059,188.3 ,176.5, 200.9,198,falling,-0.6 ,-1.0, -0.1
47041,188.2 ,165.3, 213.7,51,stable,-0.4 ,-1.1, 0.2
47155,188.1 ,177.5, 199.2,252,falling,-0.4 ,-0.7, -0.1
47029,187.6 ,171.1, 205.5,101,falling,-0.9 ,-1.3, -0.4
47115,187.1 ,168.4, 207.6,77,falling,-0.9 ,-1.5, -0.3
47075,186.6 ,162.3, 213.9,45,falling,-0.9 ,-1.6, -0.2
47079,184.9 ,168.4, 202.8,98,falling,-0.6 ,-1.1, -0.2
47125,184.8 ,175, 195.1,281,falling,-0.9 ,-1.3, -0.5
47039,184.5 ,157.6, 215.5,36,stable,-0.6 ,-1.3, 0.2
47147,184 ,170.6, 198.2,147,falling,-0.8 ,-1.3, -0.4
47131,183.4 ,165.7, 202.7,82,falling,-3.6 ,-6.6, -0.6
47085,182.7 ,160.3, 207.7,50,stable,-0.6 ,-1.2, 0.0
47159,182.4 ,158.8, 208.8,45,stable,4.1 ,-3.8, 12.8
47117,182.1 ,163.6, 202.2,74,falling,-0.7 ,-1.3, -0.2
47119,180.7 ,169.4, 192.5,202,falling,-1.0 ,-1.4, -0.6
47107,180.5 ,167, 195,138,falling,-1.0 ,-1.4, -0.5
47023,179.7 ,155.3, 207.1,40,stable,0.0 ,-0.9, 0.8
47141,179.5 ,167.4, 192.2,170,falling,-0.6 ,-1.0, -0.2
47163,177.7 ,170.1, 185.6,435,falling,-0.8 ,-1.1, -0.5
47179,175.4 ,166.4, 184.8,299,falling,-0.9 ,-1.2, -0.7
47071,174.7 ,156.3, 194.9,71,stable,-0.4 ,-1.2, 0.3
47145,174.1 ,161.7, 187.5,154,falling,-0.9 ,-1.2, -0.5
47157,174.1 ,170.3, 177.9,1716,falling,-3.2 ,-4.4, -2.1
47183,173.2 ,156.2, 191.9,78,falling,-3.1 ,-5.3, -0.9
47103,172.3 ,155.9, 190.2,84,falling,-1.1 ,-1.6, -0.6
47113,171.8 ,161.4, 182.7,213,falling,-0.9 ,-1.3, -0.6
47087,171.6 ,145.5, 201.9,34,stable,-0.9 ,-1.9, 0.1
47051,170.7 ,155.7, 186.9,101,falling,-0.9 ,-1.4, -0.5
47089,170 ,156.8, 184,131,falling,-0.9 ,-1.4, -0.3
47011,168.6 ,158.8, 178.9,225,falling,-1.1 ,-1.4, -0.7
47063,168 ,155.8, 180.9,146,falling,-1.1 ,-1.6, -0.6
47165,165.5 ,157.8, 173.4,361,falling,-1.6 ,-2.3, -0.8
47001,164.4 ,153.6, 175.8,183,falling,-0.9 ,-1.3, -0.5
47037,162.9 ,158.5, 167.4,1093,falling,-3.7 ,-4.9, -2.5
47149,162.7 ,155.7, 170,432,falling,-1.4 ,-1.6, -1.2
47093,162.4 ,157.6, 167.3,890,falling,-1.6 ,-2.0, -1.2
47055,161.9 ,144.8, 180.7,69,falling,-1.0 ,-1.6, -0.4
47105,160 ,147.9, 173.1,146,falling,-1.3 ,-1.7, -0.9
47009,159.5 ,151.4, 168,300,falling,-1.6 ,-2.2, -1.0
47153,159 ,135.2, 186.2,34,falling,-9.9 ,-17.3, -1.8
47007,158.7 ,134.8, 186.2,33,falling,-1.3 ,-2.1, -0.5
47019,157.1 ,145.3, 169.7,138,falling,-1.2 ,-1.7, -0.8
47189,156.9 ,148.1, 166.2,248,falling,-2.1 ,-2.6, -1.5
47137,156.9 ,121.5, 202.2,15,stable,-0.5 ,-1.6, 0.6
47065,156.6 ,151.5, 161.9,740,falling,-2.0 ,-2.3, -1.7
47035,156.2 ,145.2, 168.1,177,falling,-1.0 ,-1.4, -0.6
47027,155 ,126.1, 190.2,21,falling,-1.6 ,-2.5, -0.7
47047,148.1 ,134.2, 163.3,90,falling,-1.6 ,-2.2, -0.9
47127,143.1 ,110.4, 184,14,falling,-1.5 ,-2.7, -0.2
47187,121.4 ,114.9, 128.2,279,falling,-2.9 ,-3.5, -2.2
48000,146.5 ,145.8, 147.1,40467,falling,-1.7 ,-1.8, -1.6
00000,152.4 ,152.3, 152.6,598381,falling,-2.1 ,-2.3, -1.8
48373,243.8 ,225.4, 263.2,149,stable,-0.2 ,-0.8, 0.4
48001,237.2 ,220.8, 254.5,159,stable,-0.2 ,-1.4, 1.0
48119,235.1 ,187.2, 292.9,18,stable,0.0 ,-1.3, 1.2
48023,234.7 ,182.2, 300.8,15,stable,-0.6 ,-1.8, 0.6
48193,221.8 ,185.7, 263.8,31,stable,0.2 ,-0.4, 0.9
48433,220.6 ,143.3, 335.9,6,stable,-0.4 ,-2.2, 1.4
48155,210.7 ,119, 353.9,4,stable,0.5 ,-1.5, 2.6
48455,209.5 ,184.1, 238.2,55,stable,0.0 ,-0.8, 0.8
48307,208.2 ,172.5, 250.1,26,stable,-0.6 ,-1.5, 0.2
48345,205.6 ,120.8, 340.5,4,stable,-0.6 ,-2.6, 1.5
48129,203.5 ,149.5, 273.5,11,stable,-0.2 ,-1.5, 1.1
48317,201.6 ,150.5, 264.2,11,stable,-0.2 ,-1.6, 1.3
48275,199.9 ,149.3, 264.4,11,stable,-0.3 ,-1.2, 0.7
48291,198.4 ,184.9, 212.6,171,falling,-1.4 ,-1.8, -1.0
48083,198.2 ,166.1, 236.1,29,stable,0.0 ,-0.8, 0.8
48321,197.5 ,179.2, 217.2,90,falling,-0.8 ,-1.3, -0.2
48343,196.7 ,168.3, 229.1,37,falling,-0.9 ,-1.6, -0.2
48101,195.1 ,122.1, 306.3,5,stable,-0.9 ,-2.6, 0.9
48335,194.4 ,156.1, 239.5,18,stable,-0.5 ,-1.6, 0.6
48247,193.7 ,144.6, 254.3,11,stable,-0.6 ,-2.0, 0.9
48123,193.1 ,171, 217.6,58,stable,-0.3 ,-0.9, 0.2
48353,191.4 ,164.3, 222,37,stable,-0.3 ,-1.0, 0.3
48217,191.2 ,174.4, 209.4,101,falling,-0.7 ,-1.2, -0.2
48273,188.8 ,167, 212.5,56,stable,-0.3 ,-1.1, 0.4
48287,187.8 ,163.3, 215.3,44,stable,-0.7 ,-1.4, 0.0
48485,187.2 ,177.4, 197.5,282,stable,-2.1 ,-6.1, 2.0
48361,186.7 ,175, 199.1,194,falling,-1.3 ,-1.6, -0.9
48099,186.6 ,171.1, 203.1,111,falling,-0.5 ,-0.9, -0.1
48419,185.5 ,165, 208.1,61,falling,-1.1 ,-1.5, -0.7
48503,184.7 ,161.7, 210.4,49,stable,-0.5 ,-1.1, 0.0
48233,183.7 ,160.8, 209.2,48,falling,-0.7 ,-1.2, -0.2
48395,183.5 ,158.9, 211.1,43,falling,-1.3 ,-1.8, -0.7
48081,183.3 ,139.8, 241.1,12,falling,-1.6 ,-2.8, -0.5
48375,183.1 ,172.2, 194.5,217,falling,-1.1 ,-1.4, -0.8
48337,183 ,161.4, 207,56,stable,-0.4 ,-1.7, 0.9
48131,182.1 ,152.3, 216.6,27,stable,-0.7 ,-1.7, 0.3
48483,181.6 ,140.6, 232.2,14,stable,-0.6 ,-1.6, 0.5
48115,181.3 ,151.4, 215.7,26,stable,-0.2 ,-1.1, 0.7
48365,181 ,160.5, 203.8,59,falling,-1.1 ,-1.7, -0.5
48497,181 ,167.3, 195.5,137,stable,-0.4 ,-0.9, 0.0
48175,180.7 ,145.9, 222.3,21,falling,-1.2 ,-2.3, -0.1
48421,180.5 ,122.9, 257,6,stable,0.1 ,-1.6, 1.9
48037,180.5 ,169.6, 192,211,falling,-1.2 ,-1.5, -0.8
48277,180.3 ,166.2, 195.5,125,falling,-1.1 ,-1.4, -0.7
48257,180.2 ,169.3, 191.6,216,falling,-1.4 ,-1.7, -1.1
48289,179.1 ,157.1, 203.9,52,falling,-1.3 ,-1.9, -0.6
48239,178.5 ,152.5, 208,35,stable,-0.4 ,-1.2, 0.4
48007,177.9 ,159.6, 198.2,79,falling,-1.2 ,-1.7, -0.6
48147,177.8 ,161, 196,85,falling,-1.0 ,-1.5, -0.5
48349,177.2 ,162.5, 193,110,falling,-0.8 ,-1.4, -0.3
48145,177.1 ,153.5, 203.7,42,falling,-1.2 ,-1.9, -0.6
48403,177 ,150.4, 208.4,38,falling,-1.0 ,-1.8, -0.2
48267,176.8 ,134.6, 230.9,14,stable,-1.0 ,-2.0, 0.0
48211,176.5 ,123.5, 244.9,7,stable,-0.4 ,-1.9, 1.1
48251,176 ,167.3, 185.1,318,falling,-1.0 ,-1.3, -0.8
48231,175.8 ,164.9, 187.3,201,falling,-0.8 ,-1.2, -0.3
48293,175.5 ,155, 198.2,56,falling,-1.4 ,-1.9, -0.8
48035,175.3 ,153.8, 199.6,54,falling,-0.8 ,-1.2, -0.4
48241,175.2 ,158.7, 193.2,87,falling,-1.4 ,-2.0, -0.9
48425,174.8 ,142, 213.6,21,falling,-1.6 ,-2.4, -0.7
48409,174.8 ,161.4, 189,130,falling,-1.3 ,-1.6, -0.9
48167,174.8 ,168.6, 181.1,644,falling,-1.4 ,-1.6, -1.2
48213,174.6 ,164, 185.8,219,falling,-1.3 ,-1.7, -0.9
48181,174.3 ,165.4, 183.5,301,falling,-0.9 ,-1.2, -0.6
48165,174 ,145.1, 206.6,27,stable,-0.7 ,-1.6, 0.2
48135,173.7 ,163.5, 184.4,224,falling,-1.1 ,-1.4, -0.8
48429,173.7 ,143, 209.7,24,falling,-1.1 ,-1.8, -0.5
48133,173.5 ,151.6, 198.1,49,falling,-1.0 ,-1.7, -0.4
48067,173 ,156.2, 191.4,82,falling,-0.9 ,-1.4, -0.4
48459,172.8 ,157.3, 189.7,95,falling,-1.5 ,-2.1, -1.0
48385,172.3 ,125.3, 235.3,11,falling,-1.8 ,-2.7, -0.8
48207,172.1 ,135.6, 217.2,16,stable,-0.4 ,-1.7, 0.8
48185,172 ,153.1, 192.8,64,falling,-1.1 ,-1.6, -0.5
48391,171.6 ,138.2, 211.8,19,stable,-0.6 ,-1.8, 0.5
48195,171.1 ,127.3, 225.4,10,stable,-0.7 ,-1.7, 0.4
48441,171 ,161.6, 180.8,258,falling,-0.9 ,-1.2, -0.5
48159,170.8 ,141.9, 204.5,27,stable,-0.6 ,-1.5, 0.2
48197,170.4 ,124.6, 229.5,10,stable,-0.9 ,-2.2, 0.5
48463,170.3 ,150.5, 192.1,56,falling,-1.2 ,-1.8, -0.6
48461,169.8 ,115.7, 240.7,7,falling,-2.2 ,-3.6, -0.8
48183,169.6 ,160.1, 179.6,244,falling,-1.4 ,-1.6, -1.2
48027,169.3 ,162.6, 176.2,502,falling,-1.5 ,-1.8, -1.1
48049,169.2 ,153.7, 185.9,92,falling,-0.9 ,-1.3, -0.4
48219,169.1 ,147, 193.6,43,falling,-1.0 ,-1.8, -0.2
48305,168.8 ,128.7, 218.3,13,stable,-0.5 ,-1.8, 0.7
48047,168.7 ,132, 213,15,stable,-0.7 ,-1.9, 0.4
48059,168 ,143.3, 196.2,35,stable,-0.4 ,-1.2, 0.4
48363,167.8 ,150.1, 187.3,69,falling,-1.5 ,-2.0, -1.0
48031,167.8 ,141.8, 198.2,32,stable,0.0 ,-0.9, 0.9
48399,167 ,139.2, 199.5,27,stable,-0.8 ,-1.6, 0.1
48077,166.8 ,139.2, 199.3,28,stable,-0.4 ,-1.3, 0.4
48437,166.8 ,132.5, 208.1,17,stable,-0.5 ,-1.3, 0.4
48161,166.6 ,145.4, 190.4,46,stable,-0.4 ,-1.1, 0.3
48415,166.4 ,141.8, 194.3,33,falling,-1.2 ,-2.0, -0.4
48025,166.3 ,146.6, 187.9,53,falling,-1.2 ,-1.9, -0.5
48413,166 ,111.5, 239.9,6,stable,0.8 ,-1.1, 2.7
48153,165.9 ,127.5, 213.3,13,stable,-0.5 ,-1.7, 0.6
48137,165.2 ,105.6, 253.6,6,stable,-0.9 ,-2.8, 1.1
48487,164.8 ,138.4, 195.2,29,falling,-0.8 ,-1.4, -0.1
48021,164.7 ,153, 177,159,falling,-1.2 ,-1.7, -0.7
48177,164.7 ,143, 188.8,43,falling,-1.1 ,-1.7, -0.5
48367,164.4 ,155.3, 173.8,260,falling,-1.1 ,-1.5, -0.8
48071,164.3 ,146, 184.2,63,falling,-1.6 ,-2.4, -0.9
48469,164.2 ,153.4, 175.7,177,falling,-1.2 ,-1.6, -0.7
48199,164.2 ,150.9, 178.4,117,falling,-1.5 ,-1.9, -1.0
48075,164 ,126.3, 209.9,13,stable,-0.8 ,-2.0, 0.3
48203,163.9 ,151.7, 176.8,140,falling,-1.1 ,-1.6, -0.6
48481,163.5 ,148.1, 180.1,87,falling,-1.4 ,-1.7, -1.0
48223,163.5 ,147.5, 180.8,79,falling,-1.4 ,-1.9, -0.8
48281,163.3 ,142.9, 186.1,48,stable,4.1 ,-12.9, 24.4
48253,163.1 ,140.6, 188.4,38,stable,-0.7 ,-1.4, 0.0
48495,163 ,123.7, 210.5,12,stable,-0.3 ,-1.7, 1.2
48405,162.6 ,133.9, 197.1,25,falling,-1.1 ,-2.0, -0.3
48351,162.6 ,137.7, 191.1,33,falling,-0.8 ,-1.6, -0.1
48359,162.2 ,94.9, 260.8,4,*,*,*,*
48055,162.2 ,146, 179.8,76,falling,-1.3 ,-1.8, -0.7
48467,162.2 ,149.7, 175.6,130,falling,-1.1 ,-1.6, -0.5
48051,162.1 ,141.2, 185.6,46,falling,-1.3 ,-1.9, -0.8
48401,162 ,148.4, 176.6,108,falling,-1.2 ,-1.6, -0.8
48005,161.9 ,151.1, 173.3,171,falling,-1.5 ,-1.8, -1.2
48179,161.8 ,141.2, 184.8,45,falling,-0.9 ,-1.6, -0.3
48117,161.5 ,136.2, 190.2,30,stable,0.0 ,-0.9, 1.0
48315,161.5 ,134.4, 193.5,29,falling,-0.9 ,-1.8, -0.1
48189,160.5 ,142.3, 180.5,57,stable,-0.2 ,-0.8, 0.4
48139,160.1 ,151.5, 169,277,falling,-1.5 ,-1.8, -1.2
48387,159.8 ,136.1, 187.5,34,stable,-0.8 ,-1.6, 0.1
48039,159.6 ,153.4, 165.9,540,falling,-1.7 ,-1.9, -1.4
48245,159.5 ,152.9, 166.2,466,falling,-5.5 ,-9.8, -1.1
48045,159.4 ,101.7, 250.5,5,*,*,*,*
48331,158.7 ,140.7, 178.7,59,stable,-0.5 ,-1.2, 0.2
48499,158.7 ,145.5, 173,124,falling,-1.3 ,-1.8, -0.7
48449,158.2 ,139.8, 178.4,55,falling,-1.5 ,-2.1, -0.8
48097,158.2 ,143.4, 174.3,87,falling,-0.9 ,-1.4, -0.4
48063,158.2 ,132, 188.5,27,falling,-1.9 ,-2.7, -1.0
48011,158.1 ,104, 239.1,5,*,*,*,*
48225,158.1 ,139.9, 178.3,58,falling,-1.5 ,-2.2, -0.8
48507,157.8 ,127.7, 193,20,stable,-0.9 ,-1.9, 0.1
48103,157.7 ,109.3, 219.9,7,falling,-1.8 ,-3.3, -0.3
48379,157.6 ,132.5, 187,31,falling,-1.3 ,-2.2, -0.4
48313,156.8 ,130.4, 187,26,falling,-1.1 ,-1.9, -0.3
48501,156.8 ,120, 201.1,13,stable,0.0 ,-1.4, 1.4
48285,155.8 ,136.7, 177.2,52,falling,-0.7 ,-1.4, -0.1
48347,155.5 ,142.6, 169.4,111,falling,-2.8 ,-4.2, -1.4
48221,155.3 ,144, 167.4,155,falling,-2.0 ,-2.5, -1.5
48303,155.2 ,148.9, 161.8,459,falling,-1.0 ,-1.2, -0.8
48265,155.2 ,143.8, 167.5,154,falling,-1.0 ,-1.4, -0.7
48073,154.9 ,141.6, 169.2,104,rising,10.8 ,3.4, 18.8
48009,154.7 ,125.3, 190,20,falling,-1.4 ,-2.2, -0.5
48407,154.3 ,137.6, 172.8,68,falling,-7.2 ,-10.2, -4.1
48309,154 ,147.4, 160.8,424,falling,-2.1 ,-2.6, -1.6
48107,153.7 ,116.6, 199.8,12,stable,-0.8 ,-1.9, 0.2
48163,153.6 ,128.9, 181.5,28,stable,-0.7 ,-1.5, 0.2
48255,153.1 ,128, 182,27,stable,-0.8 ,-1.7, 0.1
48249,152.8 ,137, 169.9,71,falling,-1.0 ,-1.5, -0.4
48053,152.5 ,139.6, 166.4,112,falling,-1.6 ,-2.0, -1.1
48475,152.5 ,123.2, 186.7,19,falling,-1.5 ,-2.4, -0.5
48299,152.2 ,134.5, 172.4,73,falling,-1.1 ,-1.7, -0.6
48057,152.2 ,132.3, 174.5,43,falling,-1.5 ,-2.1, -0.8
48279,152.1 ,126.4, 181.7,26,stable,-0.2 ,-1.0, 0.6
48439,150.7 ,148.1, 153.3,2799,falling,-1.5 ,-1.6, -1.4
48105,149.9 ,102.5, 213.1,7,stable,-1.5 ,-3.0, 0.1
48187,149.7 ,141.5, 158.4,251,falling,-1.4 ,-1.7, -1.0
48237,149.7 ,119, 186.6,17,falling,-1.6 ,-2.4, -0.8
48333,149.6 ,113.7, 196.1,14,stable,-0.9 ,-2.4, 0.7
48271,149.4 ,107, 205.8,9,stable,-0.3 ,-1.7, 1.2
48451,149.1 ,139.9, 158.8,203,falling,-1.1 ,-1.4, -0.8
48329,149 ,140.1, 158.2,221,falling,-1.2 ,-1.5, -0.9
48283,148.8 ,112.2, 193.9,11,stable,-1.5 ,-3.1, 0.1
48457,148.7 ,130.5, 169.2,50,falling,-1.5 ,-2.1, -1.0
48113,148 ,145.7, 150.4,3356,falling,-1.9 ,-2.0, -1.7
48079,148 ,96.9, 218.2,5,stable,-0.7 ,-2.4, 1.1
48015,147.6 ,130.9, 165.9,61,falling,-1.2 ,-1.8, -0.7
48227,147.4 ,130.5, 165.9,57,stable,-8.1 ,-23.8, 10.8
48447,147.3 ,92.9, 236,5,stable,-0.5 ,-2.2, 1.2
48493,146.7 ,133, 161.4,89,falling,-1.1 ,-1.6, -0.5
48473,146.6 ,131.2, 163.3,70,falling,-1.7 ,-2.1, -1.3
48111,146.2 ,106.1, 195.9,9,falling,-2.1 ,-3.4, -0.8
48019,146 ,128.5, 165.7,58,falling,-1.5 ,-2.1, -0.9
48341,145.3 ,121.9, 171.8,28,falling,-1.3 ,-2.1, -0.6
48089,145.3 ,127, 165.8,49,falling,-1.4 ,-2.0, -0.8
48339,145.2 ,140.7, 149.8,839,falling,-1.9 ,-2.2, -1.7
48029,144.7 ,142.2, 147.2,2669,falling,-1.4 ,-1.5, -1.3
48003,144.5 ,118.1, 174.8,22,falling,-1.2 ,-2.1, -0.3
